,Game,Watch time (hrs),Stream time (hrs),Peak viewers,Peak channels,Streamers,Average viewers,Average channels,Average viewer ratio,Year,publisher,release_date_x,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,metascore,userscore,year,metascore_binned
3513,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2014-11-18,PC,Action,0.36,0.64,0.0,0.08,1.08,79.0,37.0,2022.0,Good
3514,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2014-11-18,PC,Action,0.36,0.64,0.0,0.08,1.08,97.0,79.0,2014.0,Excellent
3515,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2014-11-18,PC,Action,0.36,0.64,0.0,0.08,1.08,96.0,78.0,2015.0,Excellent
3516,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS3,Action,7.01,9.27,0.97,4.14,21.4,97.0,83.0,2013.0,Excellent
3517,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS3,Action,7.01,9.27,0.97,4.14,21.4,81.0,27.0,2022.0,Great
3519,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS3,Action,7.01,9.27,0.97,4.14,21.4,97.0,83.0,2014.0,Excellent
3520,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS3,Action,7.01,9.27,0.97,4.14,21.4,79.0,37.0,2022.0,Good
3521,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS3,Action,7.01,9.27,0.97,4.14,21.4,97.0,79.0,2014.0,Excellent
3522,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS3,Action,7.01,9.27,0.97,4.14,21.4,96.0,78.0,2015.0,Excellent
3523,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,X360,Action,9.63,5.31,0.06,1.38,16.38,97.0,83.0,2013.0,Excellent
3524,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,X360,Action,9.63,5.31,0.06,1.38,16.38,81.0,27.0,2022.0,Great
3526,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,X360,Action,9.63,5.31,0.06,1.38,16.38,97.0,83.0,2014.0,Excellent
3527,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,X360,Action,9.63,5.31,0.06,1.38,16.38,79.0,37.0,2022.0,Good
3528,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,X360,Action,9.63,5.31,0.06,1.38,16.38,97.0,79.0,2014.0,Excellent
3529,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,X360,Action,9.63,5.31,0.06,1.38,16.38,96.0,78.0,2015.0,Excellent
3530,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS4,Action,3.8,5.81,0.36,2.02,11.98,97.0,83.0,2013.0,Excellent
3531,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS4,Action,3.8,5.81,0.36,2.02,11.98,81.0,27.0,2022.0,Great
3533,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS4,Action,3.8,5.81,0.36,2.02,11.98,97.0,83.0,2014.0,Excellent
3534,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS4,Action,3.8,5.81,0.36,2.02,11.98,79.0,37.0,2022.0,Good
3535,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS4,Action,3.8,5.81,0.36,2.02,11.98,97.0,79.0,2014.0,Excellent
3536,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PS4,Action,3.8,5.81,0.36,2.02,11.98,96.0,78.0,2015.0,Excellent
3537,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,XOne,Action,2.66,2.01,0.0,0.41,5.08,97.0,83.0,2013.0,Excellent
3538,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,XOne,Action,2.66,2.01,0.0,0.41,5.08,81.0,27.0,2022.0,Great
3540,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,XOne,Action,2.66,2.01,0.0,0.41,5.08,97.0,83.0,2014.0,Excellent
3541,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,XOne,Action,2.66,2.01,0.0,0.41,5.08,79.0,37.0,2022.0,Good
3542,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,XOne,Action,2.66,2.01,0.0,0.41,5.08,97.0,79.0,2014.0,Excellent
3543,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,XOne,Action,2.66,2.01,0.0,0.41,5.08,96.0,78.0,2015.0,Excellent
3544,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PC,Action,0.36,0.64,0.0,0.08,1.08,97.0,83.0,2013.0,Excellent
3545,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PC,Action,0.36,0.64,0.0,0.08,1.08,81.0,27.0,2022.0,Great
3547,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PC,Action,0.36,0.64,0.0,0.08,1.08,97.0,83.0,2014.0,Excellent
3548,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PC,Action,0.36,0.64,0.0,0.08,1.08,79.0,37.0,2022.0,Good
3549,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PC,Action,0.36,0.64,0.0,0.08,1.08,97.0,79.0,2014.0,Excellent
3550,Grand Theft Auto V,35570774.0,4047957.0,54948,1557,547927,4049,460,8.79,2016,Rockstar Games,2021-12-01,PC,Action,0.36,0.64,0.0,0.08,1.08,96.0,78.0,2015.0,Excellent
3551,Street Fighter V,34646634.0,413928.0,212889,760,38715,3944,47,83.7,2016,Capcom,2016-02-16,PS4,Fighting,0.35,0.26,0.08,0.13,0.82,74.0,32.0,2016.0,Good
3552,Street Fighter V,34646634.0,413928.0,212889,760,38715,3944,47,83.7,2016,Capcom,2016-02-16,PS4,Fighting,0.35,0.26,0.08,0.13,0.82,77.0,37.0,2016.0,Good
3553,Street Fighter V,34646634.0,413928.0,212889,760,38715,3944,47,83.7,2016,Capcom,2016-02-16,PC,Fighting,0.0,0.05,0.0,0.0,0.05,74.0,32.0,2016.0,Good
3554,Street Fighter V,34646634.0,413928.0,212889,760,38715,3944,47,83.7,2016,Capcom,2016-02-16,PC,Fighting,0.0,0.05,0.0,0.0,0.05,77.0,37.0,2016.0,Good
3561,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS4,Sports,1.11,6.06,0.06,1.26,8.49,81.0,46.0,2015.0,Great
3562,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS4,Sports,1.11,6.06,0.06,1.26,8.49,84.0,44.0,2015.0,Great
3563,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS4,Sports,1.11,6.06,0.06,1.26,8.49,72.74148256587704,35.0,2015.0,Good
3564,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS4,Sports,1.11,6.06,0.06,1.26,8.49,72.74148256587704,29.0,2015.0,Good
3565,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS4,Sports,1.11,6.06,0.06,1.26,8.49,82.0,44.0,2015.0,Great
3566,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,XOne,Sports,0.88,2.11,0.0,0.23,3.23,81.0,46.0,2015.0,Great
3567,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,XOne,Sports,0.88,2.11,0.0,0.23,3.23,84.0,44.0,2015.0,Great
3568,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,XOne,Sports,0.88,2.11,0.0,0.23,3.23,72.74148256587704,35.0,2015.0,Good
3569,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,XOne,Sports,0.88,2.11,0.0,0.23,3.23,72.74148256587704,29.0,2015.0,Good
3570,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,XOne,Sports,0.88,2.11,0.0,0.23,3.23,82.0,44.0,2015.0,Great
3571,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS3,Sports,0.4,1.98,0.05,0.42,2.85,81.0,46.0,2015.0,Great
3572,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS3,Sports,0.4,1.98,0.05,0.42,2.85,84.0,44.0,2015.0,Great
3573,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS3,Sports,0.4,1.98,0.05,0.42,2.85,72.74148256587704,35.0,2015.0,Good
3574,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS3,Sports,0.4,1.98,0.05,0.42,2.85,72.74148256587704,29.0,2015.0,Good
3575,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PS3,Sports,0.4,1.98,0.05,0.42,2.85,82.0,44.0,2015.0,Great
3576,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,X360,Sports,0.55,1.01,0.0,0.13,1.69,81.0,46.0,2015.0,Great
3577,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,X360,Sports,0.55,1.01,0.0,0.13,1.69,84.0,44.0,2015.0,Great
3578,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,X360,Sports,0.55,1.01,0.0,0.13,1.69,72.74148256587704,35.0,2015.0,Good
3579,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,X360,Sports,0.55,1.01,0.0,0.13,1.69,72.74148256587704,29.0,2015.0,Good
3580,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,X360,Sports,0.55,1.01,0.0,0.13,1.69,82.0,44.0,2015.0,Great
3581,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PC,Sports,0.04,0.13,0.0,0.01,0.18,81.0,46.0,2015.0,Great
3582,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PC,Sports,0.04,0.13,0.0,0.01,0.18,84.0,44.0,2015.0,Great
3583,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PC,Sports,0.04,0.13,0.0,0.01,0.18,72.74148256587704,35.0,2015.0,Good
3584,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PC,Sports,0.04,0.13,0.0,0.01,0.18,72.74148256587704,29.0,2015.0,Good
3585,FIFA 16,32138967.0,1355400.0,145728,756,198642,3659,154,23.71,2016,EA Sports,2015-09-22,PC,Sports,0.04,0.13,0.0,0.01,0.18,82.0,44.0,2015.0,Great
3587,FIFA 17,28660792.0,588590.0,78113,1142,86069,3263,67,48.69,2016,Electronic Arts,2016-09-27,PS4,Sports,0.28,3.75,0.06,0.69,4.77,84.0,43.0,2016.0,Great
3588,FIFA 17,28660792.0,588590.0,78113,1142,86069,3263,67,48.69,2016,Electronic Arts,2016-09-27,PS4,Sports,0.28,3.75,0.06,0.69,4.77,72.74148256587704,25.0,2016.0,Good
3589,FIFA 17,28660792.0,588590.0,78113,1142,86069,3263,67,48.69,2016,Electronic Arts,2016-09-27,PS4,Sports,0.28,3.75,0.06,0.69,4.77,72.74148256587704,39.0,2016.0,Good
3590,FIFA 17,28660792.0,588590.0,78113,1142,86069,3263,67,48.69,2016,Electronic Arts,2016-09-27,PS4,Sports,0.28,3.75,0.06,0.69,4.77,85.0,51.0,2016.0,Great
3591,FIFA 17,28660792.0,588590.0,78113,1142,86069,3263,67,48.69,2016,Electronic Arts,2016-09-27,PS4,Sports,0.28,3.75,0.06,0.69,4.77,84.0,53.0,2016.0,Great
3592,FIFA 17,28660792.0,588590.0,78113,1142,86069,3263,67,48.69,2016,Electronic Arts,2016-09-27,XOne,Sports,0.17,1.26,0.0,0.1,1.53,84.0,43.0,2016.0,Great
3593,FIFA 17,28660792.0,588590.0,78113,1142,86069,3263,67,48.69,2016,Electronic Arts,2016-09-27,XOne,Sports,0.17,1.26,0.0,0.1,1.53,72.74148256587704,25.0,2016.0,Good
3594,FIFA 17,28660792.0,588590.0,78113,1142,86069,3263,67,48.69,2016,Electronic Arts,2016-09-27,XOne,Sports,0.17,1.26,0.0,0.1,1.53,72.74148256587704,39.0,2016.0,Good
3595,FIFA 17,28660792.0,588590.0,78113,1142,86069,3263,67,48.69,2016,Electronic Arts,2016-09-27,XOne,Sports,0.17,1.26,0.0,0.1,1.53,85.0,51.0,2016.0,Great
